name,gs_email,role,key
"Kim, Nam Sung",@illinois.edu,author,MICRO_17_027
"Torrellas, Josep",@illinois.edu,author,MICRO_17_027
"Park, Jongse",@gatech.edu,author,MICRO_17_028
"Sharma, Hardik",@gatech.edu,author,MICRO_17_028
"Mahajan, Divya",@gatech.edu,author,MICRO_17_028
"Kim, Joon Kyung",@gatech.edu,author,MICRO_17_028
"Esmaeilzadeh, Hadi",@eng.ucsd.edu,author,MICRO_17_028
"Bhattacharjee, Abhishek",@cs.rutgers.edu,author,MICRO_17_029
"Albericio, Jorge",@ece.toronto.edu,author,MICRO_17_030
"Judd, Patrick",,author,MICRO_17_030
"Delmas, Alberto",,author,MICRO_17_030
"Sharify, Sayeh",,author,MICRO_17_030
"O'Leary, Gerard",@mail.utoronto.ca,author,MICRO_17_030
"Genov, Roman",@eecg.utoronto.ca,author,MICRO_17_030
"Moshovos, Andreas",@eecg.toronto.edu,author,MICRO_17_030
"Sheikh, Rami",@ncsu.edu,author,MICRO_17_031
"Cain, Harold W.",@qti.qualcomm.com,author,MICRO_17_031
"Damodaran, Raguram",@qti.qualcomm.com,author,MICRO_17_031
"Ding, Caiwen",@syr.edu,author,MICRO_17_032
"Liao, Siyu",,author,MICRO_17_032
"Wang, Yanzhi",@syr.edu,author,MICRO_17_032
"Li, Zhe",@syr.edu,author,MICRO_17_032
"Liu, Ning",@syr.edu,author,MICRO_17_032
"Zhuo, Youwei",@usc.edu,author,MICRO_17_032
"Wang1, Chao",@usc.edu,author,MICRO_17_032
"Qian, Xuehai",@usc.edu,author,MICRO_17_032
"Bai, Yu",@fullerton.edu,author,MICRO_17_032
"Yuan, Geng",@syr.edu,author,MICRO_17_032
"Ma, Xiaolong",@syr.edu,author,MICRO_17_032
"Zhang, Yipeng",,author,MICRO_17_032
"Tang, Jian",@syr.edu,author,MICRO_17_032
"Qiu, Qinru",@syr.edu,author,MICRO_17_032
"Lin, Xue",@northeastern.edu,author,MICRO_17_032
"Yuan, Bo",@ccny.cuny.edu,author,MICRO_17_032
"Jimenez, Daniel A.",@acm.org,author,MICRO_17_033
"Teran, Elvira",@tamu.edu,author,MICRO_17_033
"Marathe, Yashwant",,author,MICRO_17_034
"Gulur, Nagendra",,author,MICRO_17_034
"Ryoo, Jee Ho",@oracle.com,author,MICRO_17_034
"Song, Shuang1",@utexas.edu,author,MICRO_17_034
"John, Lizy K.",@ece.utexas.edu,author,MICRO_17_034
"Papadimitriou, George",@di.uoa.gr,author,MICRO_17_035
"Kaliorakis, Manolis",@di.uoa.gr,author,MICRO_17_035
"Chatzidimitriou, Athanasios",@di.uoa.gr,author,MICRO_17_035
"Gizopoulos, Dimitris",@di.uoa.gr,author,MICRO_17_035
"Lawthers, Peter",,author,MICRO_17_035
"Das, Shidhartha",,author,MICRO_17_035
"Manerkar, Yatin A.",,author,MICRO_17_036
"Lustig, Daniel",@nvidia.com,author,MICRO_17_036
"Martonosi, Margaret",@princeton.edu,author,MICRO_17_036
"Pellauer, Michael",,author,MICRO_17_036
"Zhang, Haibo",@psu.edu,author,MICRO_17_037
"Rengasamy, Prasanna Venkatesh",@psu.edu,author,MICRO_17_037
"Zhao, Shulin",@psu.edu,author,MICRO_17_037
"Nachiappan, Nachiappan Chidambaram",@apple.com,author,MICRO_17_037
"Sivasubramaniam, Anand",@cse.psu.edu,author,MICRO_17_037
"Kandemir, Mahmut T.",@cse.psu.edu,author,MICRO_17_037
"Iyer, Ravi",@intel.com,author,MICRO_17_037
"Das, Chita R.",@cse.psu.edu,author,MICRO_17_037
"Matthews, Opeoluwa",@umich.edu,author,MICRO_17_038
"Sorin, Daniel J.",@ee.duke.edu,author,MICRO_17_038
"Li, Ang",@pnnl.gov,author,MICRO_17_039
"Zhao, Wenfeng",@umn.edu,author,MICRO_17_039
"Song, Shuaiwen Leon",@pnnl.gov,author,MICRO_17_039
"Peng, Yuanfeng",@cis.upenn.edu,author,MICRO_17_040
"Wood, Benjamin P.",,author,MICRO_17_040
"Devietti, Joseph",,author,MICRO_17_040
"Agrawal, Aditya",@illinois.edu,author,MICRO_17_041
"Torrellas, Josep",@illinois.edu,author,MICRO_17_041
"Idgunji, Sachin",,author,MICRO_17_041
"Lv, Yashuai",,author,MICRO_17_042
"Huang, Libo",,author,MICRO_17_042
"Shen, Li",,author,MICRO_17_042
"Wang, Zhiying",,author,MICRO_17_042
"Kallurkar, Prathmesh",@cse.iitd.ernet.in,author,MICRO_17_043
"Sarangi, Smruti R.",@cse.iitd.ac.in,author,MICRO_17_043
"Kim, Youngsok",@snu.ac.kr,author,MICRO_17_044
"Jo, Jae-Eon",,author,MICRO_17_044
"Jang, Hanhwi",,author,MICRO_17_044
"Rhu, Minsoo",@postech.ac.kr,author,MICRO_17_044
"Kim, Hanjun",@postech.ac.kr,author,MICRO_17_044
"Kim, Jangwoo",@snu.ac.kr,author,MICRO_17_044
"Haque, Md E.",@google.com,author,MICRO_17_045
"He, Yuxiong",@microsoft.com,author,MICRO_17_045
"Elnikety, Sameh",@microsoft.com,author,MICRO_17_045
"Nguyen, Thu D.",@cs.rutgers.edu,author,MICRO_17_045
"Bianchini, Ricardo",,author,MICRO_17_045
"Mckinley, Kathryn S.",@cs.utexas.edu,author,MICRO_17_045
"Zheng, Zhen",,author,MICRO_17_046
"Oh, Chanyoung",@uos.ac.kr,author,MICRO_17_046
"Zhai, Jidong",,author,MICRO_17_046
"Shen, Xipeng",@ncsu.edu,author,MICRO_17_046
"Yi, Youngmin",@uos.ac.kr,author,MICRO_17_046
"Chen, Wenguang",,author,MICRO_17_046
"Delozier, Christian",,author,MICRO_17_047
"Eizenberg, Ariel",,author,MICRO_17_047
"Hu, Shiliang",,author,MICRO_17_047
"Pokam, Gilles",@intel.com,author,MICRO_17_047
"Devietti, Joseph",,author,MICRO_17_047
"Abdolrashidi, Amirali",@email.ucr.edu,author,MICRO_17_048
"Tripathy, Devashree",@ucr.edu,author,MICRO_17_048
"Belviranli, Mehmet Esat",@ornl.gov,author,MICRO_17_048
"Wong, Daniel",@ece.ucr.edu,author,MICRO_17_048
"Bhuyan, Laxmi Narayan",,author,MICRO_17_048
"Cui, Weilong",,author,MICRO_17_049
"Sherwood, Timothy",@cs.ucsb.edu,author,MICRO_17_049
"Huang, Yipeng",,author,MICRO_17_050
"Guo, Ning",,author,MICRO_17_050
"Seok, Mingoo",@ee.columbia.edu,author,MICRO_17_050
"Tsividis, Yannis",,author,MICRO_17_050
"Mandli, Kyle",@columbia.edu,author,MICRO_17_050
"Sethumadhavan, Simha",,author,MICRO_17_050
"Huh, Joonmoo",@ncsu.edu,author,MICRO_17_051
"Tuck, James",@ncsu.edu,author,MICRO_17_051
"Tannu, Swamit S.",@gatech.edu,author,MICRO_17_052
"Myers, Zachary A.",,author,MICRO_17_052
"Nair, Prashant J.",@ibm.com,author,MICRO_17_052
"Carmean, Douglas M.",,author,MICRO_17_052
"Qureshi, Moinuddin",@gatech.edu,author,MICRO_17_052
"Tang, Xulong",@cse.psu.edu,author,MICRO_17_053
"Kislal, Orhan",@psu.edu,author,MICRO_17_053
"Kandemir, Mahmut T.",@cse.psu.edu,author,MICRO_17_053
"Karakoy, Mustafa",,author,MICRO_17_053
"Javadi-Abhari, Ali",,author,MICRO_17_054
"Gokhale, Pranav",,author,MICRO_17_054
"Holmes, Adam",@cornell.edu,author,MICRO_17_054
"Franklin, Diana",@cs.ucsb.edu,author,MICRO_17_054
"Brown, Kenneth R.",@chemistry.gatech.edu,author,MICRO_17_054
"Martonosi, Margaret",@princeton.edu,author,MICRO_17_054
"Chong, Frederic T.",,author,MICRO_17_054
"Padmanabha, Shruti",@umich.edu,author,MICRO_17_055
"Lukefahr, Andrew",@indiana.edu,author,MICRO_17_055
"Das, Reetuparna",@umich.edu,author,MICRO_17_055
"Mahlke, Scott",@umich.edu,author,MICRO_17_055
"Chang, Ting-Jung",,author,MICRO_17_056
"Yao, Zhuozhi",,author,MICRO_17_056
"Jackson, Paul J.",,author,MICRO_17_056
"Rand, Barry P.",@princeton.edu,author,MICRO_17_056
"Wentzlaff, David",@princeton.edu,author,MICRO_17_056
"Kim, Ji",,author,MICRO_17_057
"Jiang, Shunning",@cornell.edu,author,MICRO_17_057
"Torng, Christopher",@cornell.edu,author,MICRO_17_057
"Wang, Moyang",,author,MICRO_17_057
"Srinath, Shreesha",@cornell.edu,author,MICRO_17_057
"Ilbeyi, Berkin",@cornell.edu,author,MICRO_17_057
"Al-Hawaj, Khalid",,author,MICRO_17_057
"Batten, Christopher",@cornell.edu,author,MICRO_17_057
"Gorman, Daphne I.",@ucsc.edu,author,MICRO_17_058
"Renau, Jose",@ucsc.edu,author,MICRO_17_058
"Guthaus, Matthew",@ucsc.edu,author,MICRO_17_058
"Hill, Parker",@umich.edu,author,MICRO_17_059
"Jain, Animesh",@umich.edu,author,MICRO_17_059
"Hill, Mason",,author,MICRO_17_059
"Zamirai, Babak",@umich.edu,author,MICRO_17_059
"Hsu, Chang-Hong",@umich.edu,author,MICRO_17_059
"Laurenzano, Michael",@eecs.umich.edu,author,MICRO_17_059
"Mahlke, Scott",@umich.edu,author,MICRO_17_059
"Tang, Lingjia",@umich.edu,author,MICRO_17_059
"Mars, Jason",@umich.edu,author,MICRO_17_059
"Wang, Tiancong",,author,MICRO_17_060
"Sambasivam, Sakthikumaran",,author,MICRO_17_060
"Solihin, Yan",@ncsu.edu,author,MICRO_17_060
"Tuck, James",@ncsu.edu,author,MICRO_17_060
"Fu, Xiang",@tudelft.nl,author,MICRO_17_061
"Rol, M. Adriaan",,author,MICRO_17_061
"Bultink, C. C.",,author,MICRO_17_061
"Someren, J. Van",,author,MICRO_17_061
"Khammassi, Nader",,author,MICRO_17_061
"Ashraf, Imran",@tudelft.nl,author,MICRO_17_061
"Vermeulen, R. F. L.",,author,MICRO_17_061
"Sterke, J. C. De",,author,MICRO_17_061
"Vlothuizen, W. J.",,author,MICRO_17_061
"Schouten, R. N.",,author,MICRO_17_061
"Almudever, Carmen G.",@tudelft.nl,author,MICRO_17_061
"Dicarlo, Leonardo",@tudelft.nl,author,MICRO_17_061
"Bertels, Koen",@tudelft.nl,author,MICRO_17_061
"Greenstein, Ben",,chair,MobiCom_17
"Srinivasan, Kannan",@cse.ohio-state.edu,chair,MobiCom_17
"Adib, Fadel",@mit.edu,pc,MobiCom_17
"Agarwal, Sharad",@microsoft.com,pc,MobiCom_17
"Bahl, Victor",@acm.org,pc,MobiCom_17
"Balasubramanian, Aruna",@cs.stonybrook.edu,pc,MobiCom_17
"Bansal, Tarun",@iiitd.ac.in,pc,MobiCom_17
"Belding, Elizabeth",@cs.ucsb.edu,pc,MobiCom_17
"Capkun, Srdjan",@inf.ethz.ch,pc,MobiCom_17
"Challen, Geoffrey",@buffalo.edu,pc,MobiCom_17
"Chandra, Ranveer",@microsoft.com,pc,MobiCom_17
"Chen, Bo",@merkai.com,pc,MobiCom_17
"Chen, Yingying",@scarletmail.rutgers.edu,pc,MobiCom_17
"Chu, David",@google.com,pc,MobiCom_17
"Das, Samir R.",@cs.stonybrook.edu,pc,MobiCom_17
"Fragouli, Christina",@ucla.edu,pc,MobiCom_17
"Gerla, Mario",,pc,MobiCom_17
"Gollakota, Shyamnath",@cs.washington.edu,pc,MobiCom_17
"Gruteser, Marco",@winlab.rutgers.edu,pc,MobiCom_17
"Hassanieh, Haitham",@illinois.edu,pc,MobiCom_17
"He, Tian",@cs.umn.edu,pc,MobiCom_17
"Hu, Wenjun",@yale.edu,pc,MobiCom_17
"Hu, Y. Charlie",@purdue.edu,pc,MobiCom_17
"Huang, Polly",@ntu.edu.tw,pc,MobiCom_17
"Jamieson, Kyle",@cs.princeton.edu,pc,MobiCom_17
"Kasera, Sneha",@cs.utah.edu,pc,MobiCom_17
"Koutsonikolas, Dimitrios",@buffalo.edu,pc,MobiCom_17
"Kravets, Robin",@illinois.edu,pc,MobiCom_17
"Krishnamurthy, Srikanth",@cs.ucr.edu,pc,MobiCom_17
"Kumar, Swarun",@cmu.edu,pc,MobiCom_17
"Lee, Sung-Ju",@kaist.ac.kr,pc,MobiCom_17
"Li, Mo",@ntu.edu.sg,pc,MobiCom_17
"Likamwa, Robert",@asu.edu,pc,MobiCom_17
"Lu, Songwu",@cs.ucla.edu,pc,MobiCom_17
"Moscibroda, Thomas",,pc,MobiCom_17
"Nandagopal, Thyaga",@nsf.gov,pc,MobiCom_17
"Navda, Vishnu",@microsoft.com,pc,MobiCom_17
"Nelakuditi, Srihari",@cse.sc.edu,pc,MobiCom_17
"Nieh, Jason",@cs.columbia.edu,pc,MobiCom_17
"Papadimitratos, Panos",@kth.se,pc,MobiCom_17
"Pau, Giovanni",@cs.ucla.edu,pc,MobiCom_17
"Peng, Chunyi",@purdue.edu,pc,MobiCom_17
"Petriolli, Chiara",@di.uniroma1.it,pc,MobiCom_17
"Philipose, Matthai",@microsoft.com,pc,MobiCom_17
"Qiu, Lili",@cs.utexas.edu,pc,MobiCom_17
"Radunovic, Bozidar",@microsoft.com,pc,MobiCom_17
"Rozner, Eric",@us.ibm.com,pc,MobiCom_17
"Sabarwal, Ashutosh",@rice.edu,pc,MobiCom_17
"Sen, Souvik",@google.com,pc,MobiCom_17
"Sinha, Prasun",@cse.ohio-state.edu,pc,MobiCom_17
"Sivakumar, Raghupathy",@ece.gatech.edu,pc,MobiCom_17
"Smith, Joshua R.",@cs.washington.edu,pc,MobiCom_17
"Subramanian, Lakshmi",,pc,MobiCom_17
"Sundaresan, Karthikeyan",@nec-labs.com,pc,MobiCom_17
"Terzis, Andreas",@google.com,pc,MobiCom_17
"Wang, He",@purdue.edu,pc,MobiCom_17
"Welsh, Matt",@mdw.la,pc,MobiCom_17
"Xiong, Jie",@smu.edu.sg,pc,MobiCom_17
"Zhang, Xinyu",,pc,MobiCom_17
"Zheng, Heather",@cs.uchicago.edu,pc,MobiCom_17
"Zhong, Lin",@rice.edu,pc,MobiCom_17
"Zhou, Xia",@cs.dartmouth.edu,pc,MobiCom_17
"Gosain, Abhimanyu",,panel,MobiCom_17
"Khayrallah, Ali",,panel,MobiCom_17
"Marawar, Ravi",,panel,MobiCom_17
"Hunter, Rebecca",,panel,MobiCom_17
"Balakrishnan, Hari",@csail.mit.edu,keynote,MobiCom_17
"Nandagopal, Thyaga",@nsf.gov,keynote,MobiCom_17
"Gollakota, Shyamnath",@cs.washington.edu,keynote,MobiCom_17
"Koutsonikolas, Dimitrios",@buffalo.edu,session,MobiCom_17
"Hu, Y. Charlie",@purdue.edu,session,MobiCom_17
"Zhang, Xinyu",,session,MobiCom_17
"Sivalingam, Lenin Ravindranath",,session,MobiCom_17
"Peng, Chunyi",@purdue.edu,session,MobiCom_17
"Xiong, Jie",@smu.edu.sg,session,MobiCom_17
"Adib, Fadel",@mit.edu,session,MobiCom_17
"Wang, He",@purdue.edu,session,MobiCom_17
"Kravets, Robin",@illinois.edu,session,MobiCom_17
"Balasubramanian, Aruna",@cs.stonybrook.edu,session,MobiCom_17
"Li, Zhijun",,author,MobiCom_17_001
"He, Tian",@cs.umn.edu,author,MobiCom_17_001
"Sur, Sanjib",@wisc.edu,author,MobiCom_17_002
"Pefkianakis, Ioannis",@hpe.com,author,MobiCom_17_002
"Zhang, Xinyu",,author,MobiCom_17_002
"Kim, Kyu-Han",@hpe.com,author,MobiCom_17_002
"Wei, Teng",@wisc.edu,author,MobiCom_17_003
"Zhang, Xinyu",,author,MobiCom_17_003
"Li, Yuanjie",@cs.ucla.edu,author,MobiCom_17_004
"Yuan, Zengwen",@cs.ucla.edu,author,MobiCom_17_004
"Peng, Chunyi",@purdue.edu,author,MobiCom_17_004
"Alay, Özgü",@simula.no,author,MobiCom_17_005
"Lutu, Andra",@simula.no,author,MobiCom_17_005
"Peón-Quirós, Miguel",,author,MobiCom_17_005
"Mancuso, Vincenzo",@ieee.org,author,MobiCom_17_005
"Hirsch, Thomas",,author,MobiCom_17_005
"Evensen, Kristian",@simula.no,author,MobiCom_17_005
"Hansen, Audun",@simula.no,author,MobiCom_17_005
"Alfredsson, Stefan",@kau.se,author,MobiCom_17_005
"Karlsson, Jonas",@yesco.org,author,MobiCom_17_005
"Brunstrom, Anna",,author,MobiCom_17_005
"Khatouni, Ali Safari",@polito.it,author,MobiCom_17_005
"Mellia, Marco",@polito.it,author,MobiCom_17_005
"Marsan, Marco Ajmone",@polito.it,author,MobiCom_17_005
"Iyer, Anand Padmanabha",@cs.berkeley.edu,author,MobiCom_17_006
"Li, Li Erran",@cs.columbia.edu,author,MobiCom_17_006
"Stoica, Ion",@cs.berkeley.edu,author,MobiCom_17_006
"Elmokashfi, Ahmed",@simula.no,author,MobiCom_17_007
"Zhou, Dong",,author,MobiCom_17_007
"Baltrunas, Džiugas",@simula.no,author,MobiCom_17_007
"Wu, Haoyang",,author,MobiCom_17_008
"Wang, Tao",,author,MobiCom_17_008
"Yuan, Zengwen",@cs.ucla.edu,author,MobiCom_17_008
"Peng, Chunyi",@purdue.edu,author,MobiCom_17_008
"Li, Zhiwei",,author,MobiCom_17_008
"Tan, Zhaowei",@cs.ucla.edu,author,MobiCom_17_008
"Ding, Boyan",,author,MobiCom_17_008
"Li, Xiaoguang",@ustc.edu.cn,author,MobiCom_17_008
"Li, Yuanjie",@cs.ucla.edu,author,MobiCom_17_008
"Liu, Jun",,author,MobiCom_17_008
"Lu, Songwu",@cs.ucla.edu,author,MobiCom_17_008
"Chen, Lu",@osu.edu,author,MobiCom_17_009
"Wu, Fei2",@osu.edu,author,MobiCom_17_009
"Xu, Jiaqi",@osu.edu,author,MobiCom_17_009
"Srinivasan, Kannan",@cse.ohio-state.edu,author,MobiCom_17_009
"Shroff, Ness",@osu.edu,author,MobiCom_17_009
"Foukas, Xenofon",,author,MobiCom_17_010
"Marina, Mahesh K.",@inf.ed.ac.uk,author,MobiCom_17_010
"Kontovasilis, Kimon",,author,MobiCom_17_010
"Guo, Yihua Ethan",@umich.edu,author,MobiCom_17_011
"Nikravesh, Ashkan",@umich.edu,author,MobiCom_17_011
"Mao, Z. Morley",@umich.edu,author,MobiCom_17_011
"Qian, Feng",@indiana.edu,author,MobiCom_17_011
"Sen, Subhabrata",,author,MobiCom_17_011
"Curran, Max",,author,MobiCom_17_012
"Rahman, Md. Shaifur",@cs.stonybrook.edu,author,MobiCom_17_012
"Gupta, Himanshu",@cs.stonybrook.edu,author,MobiCom_17_012
"Zheng, Kai",,author,MobiCom_17_012
"Longtin, Jon",@stonybrook.edu,author,MobiCom_17_012
"Das, Samir R.",@cs.stonybrook.edu,author,MobiCom_17_012
"Mohamed, Thanvir",,author,MobiCom_17_012
"Pan, Hao",,author,MobiCom_17_013
"Chen, Yi-Chao",@cs.utexas.edu,author,MobiCom_17_013
"Xue, Guangtao",@sjtu.edu.cn,author,MobiCom_17_013
"Ji, Xiaoyu",@zju.edu.cn,author,MobiCom_17_013
"Xu, Xieyang",,author,MobiCom_17_014
"Shen, Yang",@pku.edu.cn,author,MobiCom_17_014
"Yang, Junrui",,author,MobiCom_17_014
"Xu, Chenren",@pku.edu.cn,author,MobiCom_17_014
"Shen, Guobin",@zepplabs.com,author,MobiCom_17_014
"Chen, Guojun",,author,MobiCom_17_014
"Ni, Yunzhe",,author,MobiCom_17_014
"Yang, Yanbing",@ntu.edu.sg,author,MobiCom_17_015
"Nie, Jiangtian",,author,MobiCom_17_015
"Luo, Jun",@ntu.edu.sg,author,MobiCom_17_015
"Zhang, Chi",@wisc.edu,author,MobiCom_17_016
"Zhang, Xinyu",,author,MobiCom_17_016
"Chuo, Li-Xuan",@umich.edu,author,MobiCom_17_017
"Luo, Zhihong",,author,MobiCom_17_017
"Sylvester, Dennis",@umich.edu,author,MobiCom_17_017
"Blaauw, David",@umich.edu,author,MobiCom_17_017
"Kim, Hun-Seok",@umich.edu,author,MobiCom_17_017
"Khaledi, Mojgan",,author,MobiCom_17_018
"Khaledi, Mehrdad",@rpi.edu,author,MobiCom_17_018
"Sarkar, Shamik",,author,MobiCom_17_018
"Kasera, Sneha",@cs.utah.edu,author,MobiCom_17_018
"Patwari, Neal",@ece.utah.edu,author,MobiCom_17_018
"Derr, Kurt",,author,MobiCom_17_018
"Ramirez, Samuel",,author,MobiCom_17_018
"Ma, Yunfei",,author,MobiCom_17_019
"Selby, Nicholas",,author,MobiCom_17_019
"Adib, Fadel",@mit.edu,author,MobiCom_17_019
"Pradhan, Swadhin",@cs.utexas.edu,author,MobiCom_17_020
"Chai, Eugene",@nec-labs.com,author,MobiCom_17_020
"Sundaresan, Karthikeyan",@nec-labs.com,author,MobiCom_17_020
"Qiu, Lili",@cs.utexas.edu,author,MobiCom_17_020
"Khojastepour, Mohammad A.",@nec-labs.com,author,MobiCom_17_020
"Rangarajan, Sampath",,author,MobiCom_17_020
"Jin, Meng",,author,MobiCom_17_021
"He, Yuan",@greenorbs.com,author,MobiCom_17_021
"Meng, Xin",,author,MobiCom_17_021
"Zheng, Yilun",,author,MobiCom_17_021
"Fang, Dingyi",,author,MobiCom_17_021
"Chen, Xiaojiang",@nwu.edu.cn,author,MobiCom_17_021
"Wang, Ju",@nwu.edu.cn,author,MobiCom_17_022
"Xiong, Jie",@smu.edu.sg,author,MobiCom_17_022
"Chen, Xiaojiang",@nwu.edu.cn,author,MobiCom_17_022
"Jiang, Hongbo",@hust.edu.cn,author,MobiCom_17_022
"Balan, Rajesh Krishna",@smu.edu.sg,author,MobiCom_17_022
"Fang, Dingyi",,author,MobiCom_17_022
"Yang, Lei",@tagsys.org,author,MobiCom_17_023
"Lin, Qiongzheng",,author,MobiCom_17_023
"Duan, Chunhui",,author,MobiCom_17_023
"An, Zhenlin",@comp.polyu.edu.hk,author,MobiCom_17_023
"Lin, Feng",,author,MobiCom_17_024
"Song, Chen",@buffalo.edu,author,MobiCom_17_024
"Zhuang, Yan",,author,MobiCom_17_024
"Xu, Wenyao",@buffalo.edu,author,MobiCom_17_024
"Li, Changzhi",@ttu.edu,author,MobiCom_17_024
"Ren, Kui",@buffalo.edu,author,MobiCom_17_024
"Zhu, Shilin",@eng.ucsd.edu,author,MobiCom_17_025
"Zhang, Chi",@wisc.edu,author,MobiCom_17_025
"Zhang, Xinyu",,author,MobiCom_17_025
"Feng, Huan",,author,MobiCom_17_026
"Fawaz, Kassem",@wisc.edu,author,MobiCom_17_026
"Shin, Kang G.",@umich.edu,author,MobiCom_17_026
"Yang, Zhice",@shanghaitech.edu.cn,author,MobiCom_17_027
"Huang, Qianyi",@ust.hk,author,MobiCom_17_027
"Zhang, Qian1",@cse.ust.hk,author,MobiCom_17_027
"Xu, Jian",@stonybrook.edu,author,MobiCom_17_028
"Cao, Qingqing",@cs.stonybrook.edu,author,MobiCom_17_028
"Prakash, Aditya",,author,MobiCom_17_028
"Balasubramanian, Aruna",@cs.stonybrook.edu,author,MobiCom_17_028
"Porter, Donald E.",@cs.unc.edu,author,MobiCom_17_028
"Guan, Gaoyang",,author,MobiCom_17_029
"Dong, Wei",,author,MobiCom_17_029
"Gao, Yi",@zju.edu.cn,author,MobiCom_17_029
"Fu, Kaibo",,author,MobiCom_17_029
"Cheng, Zhihao",@umich.edu,author,MobiCom_17_029
"Chandrashekhara, Sharath",@buffalo.edu,author,MobiCom_17_030
"Ki, Taeyeon",@buffalo.edu,author,MobiCom_17_030
"Jeon, Kyungho",@buffalo.edu,author,MobiCom_17_030
"Dantu, Karthik",@buffalo.edu,author,MobiCom_17_030
"Ko, Steven Y.",@buffalo.edu,author,MobiCom_17_030
"Lai, Zeqi",@purdue.edu,author,MobiCom_17_031
"Hu, Y. Charlie",@purdue.edu,author,MobiCom_17_031
"Cui, Yong",@tsinghua.edu.cn,author,MobiCom_17_031
"Sun, Linhui",,author,MobiCom_17_031
"Dai, Ningwei",@mails.tsinghua.edu.cn,author,MobiCom_17_031
"Hwang, Chanyou",@nclab.kaist.ac.kr,author,MobiCom_17_032
"Pushp, Saumay",,author,MobiCom_17_032
"Koh, Changyoung",,author,MobiCom_17_032
"Yoon, Jungpil",,author,MobiCom_17_032
"Liu, Yunxin",@microsoft.com,author,MobiCom_17_032
"Choi, Seungpyo",,author,MobiCom_17_032
"Song, Junehwa",@nclab.kaist.ac.kr,author,MobiCom_17_032
"Corner, Mark",@cs.umass.edu,author,MobiCom_17_033
"Levine, Brian N.",@cs.umass.edu,author,MobiCom_17_033
"Ismail, Omar",,author,MobiCom_17_033
"Upreti, Angela",,author,MobiCom_17_033
"Sivakumar, Ashiwan",@andrew.cmu.edu,author,MobiCom_17_034
"Jiang, Chuan",,author,MobiCom_17_034
"Nam, Yun Seong",,author,MobiCom_17_034
"Narayanan, Shankaranarayanan Puzhavakath",@research.att.com,author,MobiCom_17_034
"Gopalakrishnan, Vijay",,author,MobiCom_17_034
"Rao, Sanjay G.",@purdue.edu,author,MobiCom_17_034
"Sen, Subhabrata",,author,MobiCom_17_034
"Thottethodi, Mithuna",@purdue.edu,author,MobiCom_17_034
"Vijaykumar, T. N.",@ecn.purdue.edu,author,MobiCom_17_034
"Zhao, Shangqing",@mail.usf.edu,author,MobiCom_17_035
"Luo, Zhengping",@mail.usf.edu,author,MobiCom_17_035
"Lu, Zhuo",@usf.edu,author,MobiCom_17_035
"Lu, Xiang",,author,MobiCom_17_035
"Liu, Yao",@cse.usf.edu,author,MobiCom_17_035
"Pasricha, Sudeep",@engr.colostate.edu,chair,IGSC_17
"Ababei, Cristinel",@marquette.edu,pc,IGSC_17
"Agrawal, Abhishek",@intel.com,pc,IGSC_17
"Banerjee, Nilanjan",@umbc.edu,pc,IGSC_17
"Bogdan, Paul",@usc.edu,pc,IGSC_17
"Bozorgzadeh, Eli",@ics.uci.edu,pc,IGSC_17
"Butt, Ali R.",@cs.vt.edu,pc,IGSC_17
"Das, Anup",,pc,IGSC_17
"Eles, Petru",@liu.se,pc,IGSC_17
"Friese, Ryan",@pnnl.gov,pc,IGSC_17
"Fu, Song",@unt.edu,pc,IGSC_17
"Ganguly, Amlan",@rit.edu,pc,IGSC_17
"Gniady, Chris",@cs.arizona.edu,pc,IGSC_17
"Gong, Na",,pc,IGSC_17
"Homayoun, Houman",@gmu.edu,pc,IGSC_17
"Huang, Wei",@amd.com,pc,IGSC_17
"Hurson, Ali",,pc,IGSC_17
"Jiang, Congfeng",,pc,IGSC_17
"Johnsson, Lennart",@cs.uh.edu,pc,IGSC_17
"Jones, Alex K.",,pc,IGSC_17
"Kandemir, Mahmut T.",@cse.psu.edu,pc,IGSC_17
"Khemka, Bhavesh",@colostate.edu,pc,IGSC_17
"Koren, Israel",@ecs.umass.edu,pc,IGSC_17
"Nguyen, Thu D.",@cs.rutgers.edu,pc,IGSC_17
"Nikdast, Mahdi",@colostate.edu,pc,IGSC_17
"Oxley, Mark",,pc,IGSC_17
"Palesi, Maurizio",@dieei.unict.it,pc,IGSC_17
"Panda, Preeti",@cse.iitd.ac.in,pc,IGSC_17
"Pande, Partha",@eecs.wsu.edu,pc,IGSC_17
"Peng, Lu",,pc,IGSC_17
"Pierson, Jean-Marc",@irit.fr,pc,IGSC_17
"Pruhs, Kirk",@cs.pitt.edu,pc,IGSC_17
"Rajamani, Karthick",,pc,IGSC_17
"Rajamani, Vasanth",,pc,IGSC_17
"Ravindran, Binoy",@vt.edu,pc,IGSC_17
"Ren, Shaolei",,pc,IGSC_17
"Sarvestani, Sahra Sedigh",,pc,IGSC_17
"Shafique, Muhammad",@tuwien.ac.at,pc,IGSC_17
"Song, Shuaiwen Leon",@pnnl.gov,pc,IGSC_17
"Teuscher, Christof",@teuscher.ch,pc,IGSC_17
"Thakkar, Ishan",@rams.colostate.edu,pc,IGSC_17
"Tiwari, Devesh",,pc,IGSC_17
"Urgaonkar, Bhuvan",@cse.psu.edu,pc,IGSC_17
